,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1474,0.6666667,1.3125,0.42857143,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1475,1.0,-0.25,-0.14285715,1.0,0.5,0.0,0.5,0.0,-1.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,-1.3793104,-1.2984856,-1.0,-0.99944323,-1.249183
1476,-1.6666666,0.3125,0.2857143,0.0,0.75,1.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,-3.2833333,-0.9375,0.85714287,1.0,0.0,1.0,0.5,2.0,0.0,0.0,-1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1478,-3.2833333,-0.3125,1.1428572,1.0,0.0,0.0,0.5,0.0,-1.0,0.0,1.0,0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.9952673,-1.0
1479,0.8333333,0.75,-0.14285715,0.0,-0.25,1.0,-0.5,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1480,0.0,-0.1875,-0.2857143,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1481,0.8333333,-0.5,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1482,1.0,-0.125,-0.14285715,1.0,1.0,1.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1483,0.0,0.75,-0.2857143,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,0.8333333,-0.1875,-0.14285715,0.0,-0.75,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1485,0.16666667,-0.75,-0.2857143,1.0,0.5,0.0,-0.5,0.0,-1.0,-1.5,0.5,0.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.02951001,0.40370116
1486,0.8333333,-0.1875,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1487,0.16666667,-0.3125,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.0,1.0625,0.0,0.0,-0.75,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1489,-1.5,-0.5,0.2857143,1.0,0.75,0.0,0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,0.0,0.375,0.0,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,-0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1491,0.8333333,0.5,-0.14285715,0.0,-0.5,1.0,0.5,2.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1492,0.16666667,-0.75,-0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,0.0,-1.0,-0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-1.0013921,-1.0
1493,-1.6666666,0.8125,0.2857143,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1.0,-0.6875,-0.14285715,1.0,-0.25,0.0,0.0,1.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,0.6666667,0.125,-0.14285715,-1.0,-0.5,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1496,1.0,0.3125,-0.14285715,1.0,-0.75,0.0,-0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1497,0.16666667,-0.5625,-0.2857143,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1498,0.8333333,1.5625,0.42857143,0.0,-0.75,0.0,0.5,0.0,-1.0,-3.0,1.0,-0.5,0.0,2.0,-1.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
1499,0.0,0.0,1.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1500,0.16666667,0.3125,-0.2857143,1.0,-0.25,0.0,0.5,2.0,-1.0,-1.5,-0.5,0.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.028953256,0.40370116
1501,0.0,0.5,-0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,-2.5,-0.5,2.0,0.0,0.0,0.0,0.10344826,-0.69269353,0.06818255,0.029788386,0.40370116
1502,0.0,0.1875,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1503,-1.6666666,0.0,0.71428573,0.0,0.0,0.0,-0.5,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,-1.8333334,1.125,0.2857143,-1.0,1.0,0.0,-0.5,0.0,-1.0,-3.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
1505,0.8333333,0.75,-0.14285715,0.0,-0.75,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1506,0.16666667,0.5625,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0.8333333,-0.0625,-0.14285715,0.0,-0.5,1.0,-0.5,0.0,0.0,-1.0,0.5,0.5,0.0,0.0,0.0,0.10344826,0.5931855,-1.2272729,0.002227143,0.40370116
1508,0.8333333,0.1875,-0.14285715,0.0,-0.75,1.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,0.16666667,-0.75,-0.2857143,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1510,0.8333333,1.0625,-0.14285715,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1511,0.16666667,-0.75,-0.2857143,1.0,0.75,0.0,-0.5,0.0,-1.0,-0.5,0.5,-0.5,0.0,0.0,0.0,-1.0,-0.78714734,0.36363706,-1.1745546,-1.9836779
1512,0.8333333,0.6875,-0.14285715,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1513,0.8333333,0.125,0.14285715,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1514,0.0,0.3125,-0.2857143,0.0,1.0,0.0,-0.5,0.0,-1.0,-1.5,-1.0,-0.5,0.0,1.0,-1.0,-0.96551734,0.27832654,-0.88636357,-1.1121938,-2.169751
1515,0.8333333,0.375,-0.14285715,0.0,-0.75,1.0,0.5,0.0,-1.0,-2.5,-1.0,-0.5,0.0,0.0,0.0,0.10344826,-0.69269353,0.06818255,0.030623646,0.40370116
1516,0.6666667,3.0625,0.42857143,-1.0,-0.75,0.0,0.5,0.0,-1.0,-0.5,1.0,2.5,0.0,0.0,0.0,-1.0,-1.4496118,-3.0909104,-0.88891983,-1.0
1517,-3.2833333,1.6875,1.1428572,1.0,-0.75,0.0,0.5,0.0,-1.0,-3.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.971882,-1.0
1518,0.8333333,0.875,-0.14285715,0.0,-0.5,0.0,-0.5,0.0,-1.0,-1.0,0.0,0.5,0.0,1.0,-1.0,-1.3793104,-1.2984856,-1.0,-1.0011137,-1.249183
1519,0.8333333,0.125,-0.14285715,0.0,-0.75,0.0,0.5,0.0,-1.0,0.0,0.5,-0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.97772837,-1.0
1520,-3.3,0.4375,1.2857143,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1521,0.0,0.0,-0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,0.0,0.5,0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.9924834,-1.0
1522,0.16666667,0.4375,-0.2857143,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1523,0.8333333,0.375,0.14285715,0.0,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1524,0.6666667,1.375,0.42857143,-1.0,0.75,0.0,-0.5,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.971882,-1.0
1525,-0.16666667,0.0625,-0.2857143,-1.0,0.5,0.0,-0.5,0.0,0.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1526,0.8333333,-0.125,-0.14285715,0.0,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1527,0.0,-0.0625,-0.2857143,0.0,0.75,0.0,-0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-1.5517242,-1.6939427,1.4318192,-1.1531181,-1.8879237
1528,-1.6666666,1.1875,0.2857143,0.0,0.75,1.0,-0.5,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1529,0.8333333,-0.375,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,-1.0,0.5,0.0,-0.5,0.0,0.0,0.0,-0.41379312,-1.0,-1.2727276,-0.21714915,0.052228615
1530,0.8333333,-0.3125,-0.14285715,0.0,-0.25,1.0,0.5,0.0,0.0,-3.0,-0.5,0.0,-994.0,1.0,1.0,-1.0,-1.1574295,-2.4318187,-0.943764,-1.0
1531,0.8333333,0.125,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,-1.0,-3.0,-1.0,0.5,0.0,1.0,-1.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
1532,0.0,-0.5,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.0,0.5,-0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.99944323,-1.0
1533,-1.6666666,1.1875,0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,0.0,0.0,-0.5,-996.0,4.0,1.0,-1.0,-0.14861827,-0.8181819,-1.1617484,-1.9836779
1534,0.16666667,-0.6875,1.0,1.0,0.75,1.0,-0.5,0.0,-1.0,-1.5,0.5,0.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.029231632,0.40370116
1535,-3.2833333,-0.5625,0.85714287,1.0,0.5,0.0,0.5,0.0,-1.0,1.5,0.5,0.0,-993.0,1.0,1.0,-0.75862074,0.25817704,-0.24999978,-1.1069043,-2.4744303
1536,0.0,-0.375,-0.2857143,0.0,0.75,0.0,0.5,2.0,-1.0,-1.5,-1.0,0.5,0.0,0.0,0.0,-0.96551734,0.27832654,-0.88636357,-1.13196,-2.169751
1537,0.16666667,-0.3125,-0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,-1.5,0.5,0.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.02951001,0.40370116
1538,0.16666667,0.25,0.5714286,1.0,0.5,1.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1539,0.16666667,-0.5625,1.0,1.0,0.75,0.0,-0.5,0.0,0.0,1.0,1.0,-0.5,0.0,0.0,0.0,-0.41379312,-0.24685794,-0.90909135,0.022271695,0.052228615
1540,-0.16666667,-0.1875,1.0,-1.0,0.75,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0.0,0.25,1.0,0.0,0.5,0.0,-0.5,0.0,-1.0,0.0,0.0,-0.5,0.0,1.0,-1.0,-1.0,-0.14861827,-0.8181819,-1.157294,-1.9836779
1542,-1.6666666,-0.6875,0.71428573,0.0,-0.25,0.0,0.5,0.0,0.0,1.0,-1.0,-0.5,0.0,1.0,-1.0,-1.5517242,-1.9685025,2.1590924,-1.1461582,-1.8879237
1543,0.16666667,-0.8125,-0.2857143,1.0,0.75,0.0,0.5,2.0,-1.0,-3.0,0.5,1.0,-993.0,2.0,1.0,-1.0,-0.30856523,0.40909183,-1.1726059,-1.9836779
1544,0.8333333,-0.375,0.14285715,0.0,-0.75,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,-1.6666666,-0.25,0.71428573,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1546,-3.3166666,1.0625,1.1428572,-1.0,-0.75,0.0,-0.5,0.0,-1.0,-0.5,1.0,-0.5,0.0,0.0,0.0,-1.0,-0.78714734,0.36363706,-1.1753899,-1.9836779
1547,0.8333333,1.3125,-0.14285715,0.0,-0.25,0.0,0.5,0.0,-1.0,0.0,-0.5,-0.5,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-0.97494435,-1.0
1548,0.16666667,-0.5,1.0,1.0,0.75,0.0,-0.5,0.0,0.0,-3.0,0.5,7.5,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
1549,0.8333333,2.4375,0.42857143,0.0,1.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,-0.5,-993.0,2.0,1.0,-1.0,-0.78714734,0.36363706,-1.1751114,-1.9836779
1550,0.8333333,0.0,-0.14285715,0.0,-0.25,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,0.0,-0.4375,-0.2857143,0.0,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1552,0.0,2.0,-0.2857143,0.0,-0.75,0.0,0.5,2.0,-1.0,0.0,-1.0,1.0,-996.0,2.0,1.0,-1.0,-0.14861827,-0.8181819,-1.1614699,-1.9836779
1553,0.8333333,1.25,-0.14285715,0.0,-0.75,1.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1554,0.16666667,-0.125,1.0,1.0,-0.25,1.0,-0.5,2.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,0.0,0.5625,-0.2857143,0.0,0.75,0.0,0.5,0.0,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0,-1.3793104,-1.2984856,-1.0,-0.9988864,-1.249183
1556,-1.5,-0.875,0.71428573,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1557,-0.16666667,-0.125,0.0,-1.0,0.0,0.0,0.5,0.0,-1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.0311804,0.40370116
1558,0.8333333,-0.125,-0.14285715,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1559,-1.5,0.25,0.71428573,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1560,-3.2833333,-0.875,0.85714287,1.0,0.0,0.0,0.5,0.0,-1.0,1.5,0.0,0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1071827,-2.4744303
1561,0.6666667,0.9375,-0.14285715,-1.0,-0.75,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1562,0.0,1.1875,-0.2857143,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,1.0,-0.5,-993.0,1.0,1.0,-1.0,-0.14861827,-0.8181819,-1.1620268,-1.9836779
1563,0.0,-0.4375,-0.2857143,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,0.0,0.875,0.5714286,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1565,0.0,-0.125,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,-1.5,-0.5,0.0,0.0,0.0,0.0,-1.3793104,-1.9206414,0.63636464,-1.0601337,-1.249183
1566,0.0,0.75,1.0,0.0,0.5,1.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,0.16666667,-0.3125,-0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,0.5,0.0,-0.5,-996.0,2.0,1.0,-1.5517242,-1.6939427,1.4318192,-1.1531181,-1.8879237
1568,0.8333333,0.8125,-0.14285715,0.0,-0.75,1.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,-0.16666667,0.0,1.0,-1.0,0.5,0.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1570,0.0,-0.5,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,1.5,-1.0,0.0,-986.0,1.0,1.0,-0.75862074,0.25817704,-0.24999978,-1.1071827,-2.4744303
1571,0.8333333,0.3125,-0.14285715,0.0,-0.25,1.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,0.0,-0.0625,0.0,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,0.6666667,1.25,0.42857143,-1.0,-0.75,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,0.0,0.75,-0.2857143,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1575,0.0,-0.9375,-0.2857143,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1576,-0.16666667,0.625,-0.2857143,-1.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,0.16666667,-0.0625,1.0,1.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.78714734,0.36363706,-1.1701003,-1.9836779
1578,0.8333333,0.375,-0.14285715,0.0,-0.75,0.0,0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1579,-3.2833333,-0.875,0.85714287,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1580,-1.5,-0.5,0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,0.5,1.0,0.0,0.0,0.0,0.0,-0.41379312,-1.0,-1.2727276,-0.2048998,0.052228615
1581,1.0,-0.75,-0.14285715,1.0,0.0,0.0,-0.5,0.0,-1.0,0.5,0.5,0.0,-991.0,2.0,-1.0,-1.5517242,-1.6939427,1.4318192,-1.1528397,-1.8879237
1582,0.8333333,2.0,0.42857143,0.0,-0.75,0.0,0.5,0.0,-1.0,1.0,0.0,-0.5,0.0,1.0,-1.0,-1.5517242,-1.9685025,2.1590924,-1.1419822,-1.8879237
1583,0.16666667,0.5,1.0,1.0,0.5,1.0,-0.5,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,-3.3,1.0625,1.2857143,0.0,1.0,0.0,-0.5,0.0,0.0,1.0,-1.0,-0.5,0.0,0.0,0.0,-0.41379312,-0.24685794,-0.90909135,0.052616965,0.052228615
1585,0.0,0.625,-0.2857143,0.0,0.0,1.0,-0.5,0.0,-1.0,1.0,1.0,-0.5,-993.0,3.0,1.0,-0.75862074,0.76447076,-2.977274,-1.0776726,-2.4744303
1586,-1.6666666,0.6875,0.71428573,0.0,1.0,1.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0.0,0.5625,0.0,0.0,0.75,0.0,-0.5,2.0,-1.0,-2.5,-1.0,0.0,-995.0,2.0,1.0,-1.3793104,-2.258177,1.1363647,-1.1066259,-1.249183
1588,0.0,-0.1875,1.0,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1589,0.16666667,-0.625,-0.2857143,1.0,0.0,0.0,0.5,0.0,-1.0,-1.5,-1.0,0.0,-993.0,1.0,1.0,-0.96551734,0.27832654,-0.88636357,-1.1121938,-2.169751
1590,0.16666667,-0.4375,1.0,1.0,0.5,0.0,-0.5,0.0,-1.0,-1.5,0.5,1.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.029231632,0.40370116
1591,0.6666667,3.0625,0.42857143,-1.0,-0.75,0.0,-0.5,0.0,-1.0,-0.5,1.0,-0.5,0.0,0.0,0.0,-1.0,-1.4496118,-3.0909104,-0.88891983,-1.0
1592,-0.16666667,-0.3125,-0.2857143,-1.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,-0.16666667,-0.375,-0.2857143,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,0.8333333,1.375,0.42857143,0.0,0.0,0.0,0.5,0.0,-1.0,1.5,1.0,-0.5,-996.0,1.0,1.0,-1.5517242,-2.0339956,1.5000013,-1.1422606,-1.8879237
1595,0.8333333,1.25,0.42857143,0.0,0.5,0.0,0.5,2.0,-1.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,-1.3793104,-1.2984856,-1.0,-0.99944323,-1.249183
1596,-1.8333334,1.125,0.2857143,-1.0,0.75,0.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1597,-1.6666666,-0.375,0.71428573,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1598,1.0,0.625,-0.14285715,1.0,-0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,0.0,-0.375,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.0,-1.0,0.5,0.0,0.0,0.0,-1.0,-0.14861827,-0.8181819,-1.157294,-1.9836779
1600,0.8333333,0.375,0.14285715,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
1601,-0.16666667,-0.3125,1.0,-1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,0.8333333,1.5625,0.42857143,0.0,0.5,0.0,0.5,0.0,-1.0,1.5,1.0,0.0,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1052339,-2.4744303
1603,0.0,0.9375,0.0,0.0,0.5,0.0,-0.5,0.0,-1.0,0.5,0.5,-0.5,0.0,0.0,0.0,-0.41379312,-1.0,-1.2727276,-0.19571273,0.052228615
1604,0.8333333,0.3125,-0.14285715,0.0,-0.25,0.0,0.5,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.0,0.5625,0.0,0.0,0.75,0.0,0.5,0.0,-1.0,-3.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.971882,-1.0
1606,0.0,0.8125,-0.2857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
1607,0.0,0.75,1.0,0.0,0.5,0.0,-0.5,0.0,-1.0,-1.5,0.0,-0.5,-986.0,1.0,1.0,-1.3793104,-1.9206414,0.63636464,-1.0534521,-1.249183
1608,-3.3,-0.375,1.1428572,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1609,0.0,0.9375,-0.2857143,0.0,-0.75,1.0,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
1610,0.8333333,1.25,0.42857143,0.0,-0.25,1.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
1611,0.0,0.8125,-0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,1.5,-1.0,0.0,0.0,0.0,0.0,-1.5517242,-2.0339956,1.5000013,-1.139755,-1.8879237
1612,-1.6666666,-0.5625,0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,-1.5,1.0,0.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.029788386,0.40370116
1613,0.0,0.5625,1.0,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
1614,0.8333333,0.0,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,0.0,1.0,-1.0,-0.5,0.0,0.0,0.0,-0.41379312,-0.24685794,-0.90909135,0.052616965,0.052228615
1615,0.0,1.25,-0.2857143,0.0,0.0,0.0,0.5,0.0,-1.0,-2.5,1.0,-0.5,0.0,0.0,0.0,-1.3793104,-2.258177,1.1363647,-1.1057907,-1.249183
1616,0.16666667,-0.5625,1.0,1.0,0.75,1.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,0.6666667,0.1875,-0.14285715,-1.0,-0.5,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
